State,Location,"Heavy Drinking Percentage, 2012",FIPS,PlaceName
Texas,Webb County,7.2,48479,Webb County | TX
Texas,Wharton County,7.0,48481,Wharton County | TX
Texas,Wheeler County,4.5,48483,Wheeler County | TX
Texas,Wichita County,7.1,48485,Wichita County | TX
Texas,Wilbarger County,5.0,48487,Wilbarger County | TX
Texas,Willacy County,6.6,48489,Willacy County | TX
Texas,Williamson County,8.9,48491,Williamson County | TX
Texas,Wilson County,7.4,48493,Wilson County | TX
Texas,Winkler County,5.8,48495,Winkler County | TX
Texas,Wise County,7.0,48497,Wise County | TX
Texas,Wood County,6.1,48499,Wood County | TX
Texas,Yoakum County,5.0,48501,Yoakum County | TX
Texas,Young County,5.3,48503,Young County | TX
Texas,Zapata County,5.9,48505,Zapata County | TX
Texas,Zavala County,5.1,48507,Zavala County | TX
Utah,Beaver County,5.5,49001,Beaver County | UT
Utah,Box Elder County,4.3,49003,Box Elder County | UT
Utah,Cache County,3.6,49005,Cache County | UT
Utah,Carbon County,6.2,49007,Carbon County | UT
Utah,Daggett County,8.4,49009,Daggett County | UT
Utah,Davis County,3.9,49011,Davis County | UT
Utah,Duchesne County,5.0,49013,Duchesne County | UT
Utah,Emery County,4.6,49015,Emery County | UT
Utah,Garfield County,5.1,49017,Garfield County | UT
Utah,Grand County,7.8,49019,Grand County | UT
Utah,Iron County,4.4,49021,Iron County | UT
Utah,Juab County,4.3,49023,Juab County | UT
Utah,Kane County,5.7,49025,Kane County | UT
Utah,Millard County,4.4,49027,Millard County | UT
Utah,Morgan County,4.4,49029,Morgan County | UT
Utah,Piute County,4.9,49031,Piute County | UT
Utah,Rich County,4.1,49033,Rich County | UT
Utah,Salt Lake County,6.5,49035,Salt Lake County | UT
Utah,San Juan County,5.3,49037,San Juan County | UT
Utah,Sanpete County,4.2,49039,Sanpete County | UT
Utah,Sevier County,4.4,49041,Sevier County | UT
Utah,Summit County,10.7,49043,Summit County | UT
Utah,Tooele County,5.6,49045,Tooele County | UT
Utah,Uintah County,5.9,49047,Uintah County | UT
Utah,Utah County,3.1,49049,Utah County | UT
Utah,Wasatch County,6.7,49051,Wasatch County | UT
Utah,Washington County,5.0,49053,Washington County | UT
Utah,Wayne County,5.3,49055,Wayne County | UT
Utah,Weber County,5.8,49057,Weber County | UT
Vermont,Addison County,11.4,50001,Addison County | VT
Vermont,Bennington County,11.3,50003,Bennington County | VT
Vermont,Caledonia County,11.2,50005,Caledonia County | VT
Vermont,Chittenden County,11.5,50007,Chittenden County | VT
Vermont,Essex County,12.6,50009,Essex County | VT
Vermont,Franklin County,11.7,50011,Franklin County | VT
Vermont,Grand Isle County,11.5,50013,Grand Isle County | VT
Vermont,Lamoille County,15.1,50015,Lamoille County | VT
Vermont,Orange County,10.5,50017,Orange County | VT
Vermont,Orleans County,12.6,50019,Orleans County | VT
Vermont,Rutland County,11.7,50021,Rutland County | VT
Vermont,Washington County,11.7,50023,Washington County | VT
Vermont,Windham County,12.4,50025,Windham County | VT
Vermont,Windsor County,13.4,50027,Windsor County | VT
Virginia,Accomack County,7.2,51001,Accomack County | VA
Virginia,Albemarle County,8.2,51003,Albemarle County | VA
Virginia,Alexandria City,8.5,51510,Alexandria City | VA
Virginia,Alleghany County,6.2,51005,Alleghany County | VA
Virginia,Amelia County,6.3,51007,Amelia County | VA
Virginia,Amherst County,6.3,51009,Amherst County | VA
Virginia,Appomattox County,6.5,51011,Appomattox County | VA
Virginia,Arlington County,8.4,51013,Arlington County | VA
Virginia,Augusta County,6.9,51015,Augusta County | VA
Virginia,Waynesboro City,6.9,51820,Waynesboro City | VA
Virginia,Bath County,11.0,51017,Bath County | VA
Virginia,Bedford County,6.7,51019,Bedford County | VA
Virginia,Bedford City,6.7,51515,Bedford City | VA
Virginia,Bland County,5.6,51021,Bland County | VA
Virginia,Botetourt County,6.0,51023,Botetourt County | VA
Virginia,Bristol City,5.4,51520,Bristol City | VA
Virginia,Brunswick County,5.2,51025,Brunswick County | VA
Virginia,Buchanan County,4.0,51027,Buchanan County | VA
Virginia,Buckingham County,5.4,51029,Buckingham County | VA
Virginia,Buena Vista City,5.0,51530,Buena Vista City | VA
Virginia,Campbell County,7.0,51031,Campbell County | VA
Virginia,Caroline County,6.1,51033,Caroline County | VA
Virginia,Carroll County,5.2,51035,Carroll County | VA
Virginia,Charles City County,5.3,51036,Charles City | VA
Virginia,Charlotte County,5.7,51037,Charlotte County | VA
Virginia,Charlottesville City,12.4,51540,Charlottesville City | VA
Virginia,Chesapeake City,7.4,51550,Chesapeake City | VA
Virginia,Chesterfield County,7.4,51041,Chesterfield County | VA
Virginia,Clarke County,7.4,51043,Clarke County | VA
Virginia,Colonial Heights City,6.0,51570,Colonial Heights City | VA
Virginia,Covington City,8.9,51580,Covington City | VA
Virginia,Craig County,5.0,51045,Craig County | VA
Virginia,Culpeper County,6.5,51047,Culpeper County | VA
Virginia,Cumberland County,5.4,51049,Cumberland County | VA
Virginia,Danville City,5.1,51590,Danville City | VA
Virginia,Dickenson County,4.3,51051,Dickenson County | VA
Virginia,Dinwiddie County,6.7,51053,Dinwiddie County | VA
Virginia,Emporia City,6.3,51595,Emporia City | VA
Virginia,Essex County,5.7,51057,Essex County | VA
Virginia,Fairfax County,7.2,51059,Fairfax County | VA
Virginia,Fairfax City,7.2,51600,Fairfax City | VA
Virginia,Falls Church City,15.1,51610,Falls Church City | VA
Virginia,Fauquier County,7.4,51061,Fauquier County | VA
Virginia,Floyd County,5.7,51063,Floyd County | VA
Virginia,Fluvanna County,7.3,51065,Fluvanna County | VA
Virginia,Franklin County,5.7,51067,Franklin County | VA
Virginia,Frederick County,6.2,51069,Frederick County | VA
Virginia,Fredericksburg City,10.0,51630,Fredericksburg City | VA
Virginia,Galax City,7.7,51640,Galax City | VA
Virginia,Giles County,5.8,51071,Giles County | VA
Virginia,Gloucester County,7.7,51073,Gloucester County | VA
Virginia,Goochland County,8.3,51075,Goochland County | VA
Virginia,Grayson County,4.9,51077,Grayson County | VA
Virginia,Greene County,7.2,51079,Greene County | VA
Virginia,Greensville County,4.6,51081,Greensville County | VA
Virginia,Halifax County,4.8,51083,Halifax County | VA
Virginia,Hampton City,6.9,51650,Hampton City | VA
Virginia,Hanover County,7.3,51085,Hanover County | VA
Virginia,Harrisonburg City,7.4,51660,Harrisonburg City | VA
Virginia,Henrico County,7.5,51087,Henrico County | VA
Virginia,Henry County,4.6,51089,Henry County | VA
Virginia,Highland County,15.1,51091,Highland County | VA
Virginia,Hopewell City,6.4,51670,Hopewell City | VA
Virginia,Isle of Wight County,7.5,51093,Isle Of Wight County | VA
Virginia,James City County,8.4,51095,James City | VA
Virginia,King and Queen County,5.0,51097,King And Queen County | VA
Virginia,King George County,6.2,51099,King George County | VA
Virginia,King William County,6.9,51101,King William County | VA
Virginia,Lancaster County,7.1,51103,Lancaster County | VA
Virginia,Lee County,4.0,51105,Lee County | VA
Virginia,Lexington City,8.7,51678,Lexington City | VA
Virginia,Loudoun County,6.6,51107,Loudoun County | VA
Virginia,Louisa County,6.4,51109,Louisa County | VA
Virginia,Lunenburg County,5.8,51111,Lunenburg County | VA
Virginia,Lynchburg City,6.5,51680,Lynchburg City | VA
Virginia,Madison County,7.5,51113,Madison County | VA
Virginia,Manassas City,8.3,51683,Manassas City | VA
Virginia,Martinsville City,5.5,51690,Martinsville City | VA
Virginia,Mathews County,9.3,51115,Mathews County | VA
Virginia,Mecklenburg County,6.2,51117,Mecklenburg County | VA
Virginia,Middlesex County,9.2,51119,Middlesex County | VA
Virginia,Montgomery County,6.5,51121,Montgomery County | VA
Virginia,Nelson County,7.4,51125,Nelson County | VA
Virginia,New Kent County,7.0,51127,New Kent County | VA
Virginia,Newport News City,6.8,51700,Newport News City | VA
Virginia,Norfolk City,8.3,51710,Norfolk City | VA
Virginia,Northampton County,7.8,51131,Northampton County | VA
Virginia,Northumberland County,7.0,51133,Northumberland County | VA
Virginia,Norton City,6.1,51720,Norton City | VA
Virginia,Nottoway County,7.0,51135,Nottoway County | VA
Virginia,Orange County,7.1,51137,Orange County | VA
Virginia,Page County,6.7,51139,Page County | VA
Virginia,Patrick County,5.6,51141,Patrick County | VA
Virginia,Petersburg City,5.4,51730,Petersburg City | VA
Virginia,Pittsylvania County,5.3,51143,Pittsylvania County | VA
Virginia,Poquoson City,10.8,51735,Poquoson City | VA
Virginia,Portsmouth City,6.8,51740,Portsmouth City | VA
Virginia,Powhatan County,6.8,51145,Powhatan County | VA
Virginia,Prince Edward County,6.7,51147,Prince Edward County | VA
Virginia,Prince George County,5.7,51149,Prince George County | VA
Virginia,Prince William County,5.3,51153,Prince William County | VA
Virginia,Manassas Park City,5.3,51685,Manassas Park City | VA
Virginia,Pulaski County,5.6,51155,Pulaski County | VA
Virginia,Radford City,7.2,51750,Radford City | VA
Virginia,Rappahannock County,6.7,51157,Rappahannock County | VA
Virginia,Richmond City,9.7,51760,Richmond City | VA
Virginia,Richmond County,5.5,51159,Richmond County | VA
Virginia,Roanoke City,6.2,51770,Roanoke City | VA
Virginia,Roanoke County,6.1,51161,Roanoke County | VA
Virginia,Rockbridge County,6.7,51163,Rockbridge County | VA
Virginia,Rockingham County,6.8,51165,Rockingham County | VA
Virginia,Russell County,3.9,51167,Russell County | VA
Virginia,Salem City,6.7,51775,Salem City | VA
Virginia,Scott County,4.6,51169,Scott County | VA
Virginia,Shenandoah County,8.0,51171,Shenandoah County | VA
Virginia,Smyth County,5.0,51173,Smyth County | VA
Virginia,Southampton County,6.4,51175,Southampton County | VA
Virginia,Franklin City,6.4,51620,Franklin City | VA
Virginia,Spotsylvania County,6.5,51177,Spotsylvania County | VA
Virginia,Stafford County,6.5,51179,Stafford County | VA
Virginia,Staunton City,9.7,51790,Staunton City | VA
Virginia,Suffolk City,6.6,51800,Suffolk City | VA
Virginia,Surry County,5.5,51181,Surry County | VA
Virginia,Sussex County,6.4,51183,Sussex County | VA
Virginia,Tazewell County,5.0,51185,Tazewell County | VA
Virginia,Virginia Beach City,9.5,51810,Virginia Beach City | VA
Virginia,Warren County,6.9,51187,Warren County | VA
Virginia,Washington County,5.0,51191,Washington County | VA
Virginia,Westmoreland County,6.8,51193,Westmoreland County | VA
Virginia,Williamsburg City,11.0,51830,Williamsburg City | VA
Virginia,Winchester City,7.9,51840,Winchester City | VA
Virginia,Wise County,4.5,51195,Wise County | VA
Virginia,Wythe County,5.9,51197,Wythe County | VA
Virginia,York County,9.2,51199,York County | VA
Washington,Adams County,5.7,53001,Adams County | WA
Washington,Asotin County,9.7,53003,Asotin County | WA
Washington,Benton County,8.0,53005,Benton County | WA
Washington,Chelan County,7.5,53007,Chelan County | WA
Washington,Clallam County,9.7,53009,Clallam County | WA
Washington,Clark County,8.6,53011,Clark County | WA
Washington,Columbia County,8.5,53013,Columbia County | WA
Washington,Cowlitz County,8.0,53015,Cowlitz County | WA
Washington,Douglas County,8.8,53017,Douglas County | WA
Washington,Ferry County,11.1,53019,Ferry County | WA
Washington,Franklin County,6.1,53021,Franklin County | WA
Washington,Garfield County,11.9,53023,Garfield County | WA
Washington,Grant County,7.1,53025,Grant County | WA
Washington,Grays Harbor County,9.6,53027,Grays Harbor County | WA
Washington,Island County,11.4,53029,Island County | WA
Washington,Jefferson County,12.0,53031,Jefferson County | WA
Washington,King County,10.9,53033,King County | WA
Washington,Kitsap County,8.9,53035,Kitsap County | WA
Washington,Kittitas County,11.1,53037,Kittitas County | WA
Washington,Klickitat County,9.6,53039,Klickitat County | WA
Washington,Lewis County,8.6,53041,Lewis County | WA
Washington,Lincoln County,12.6,53043,Lincoln County | WA
Washington,Mason County,11.1,53045,Mason County | WA
Washington,Okanogan County,8.3,53047,Okanogan County | WA
Washington,Pacific County,11.4,53049,Pacific County | WA
Washington,Pend Oreille County,12.6,53051,Pend Oreille County | WA
Washington,Pierce County,8.5,53053,Pierce County | WA
Washington,San Juan County,15.5,53055,San Juan County | WA
Washington,Skagit County,9.2,53057,Skagit County | WA
Washington,Skamania County,12.7,53059,Skamania County | WA
Washington,Snohomish County,9.5,53061,Snohomish County | WA
Washington,Spokane County,9.6,53063,Spokane County | WA
Washington,Stevens County,11.0,53065,Stevens County | WA
Washington,Thurston County,9.0,53067,Thurston County | WA
Washington,Wahkiakum County,11.7,53069,Wahkiakum County | WA
Washington,Walla Walla County,7.5,53071,Walla Walla County | WA
Washington,Whatcom County,10.0,53073,Whatcom County | WA
Washington,Whitman County,9.5,53075,Whitman County | WA
Washington,Yakima County,6.2,53077,Yakima County | WA
West Virginia,Barbour County,4.9,54001,Barbour County | WV
West Virginia,Berkeley County,5.8,54003,Berkeley County | WV
West Virginia,Boone County,3.8,54005,Boone County | WV
West Virginia,Braxton County,5.2,54007,Braxton County | WV
West Virginia,Brooke County,5.8,54009,Brooke County | WV
West Virginia,Cabell County,5.5,54011,Cabell County | WV
West Virginia,Calhoun County,4.5,54013,Calhoun County | WV
West Virginia,Clay County,4.2,54015,Clay County | WV
West Virginia,Doddridge County,4.9,54017,Doddridge County | WV
West Virginia,Fayette County,5.4,54019,Fayette County | WV
West Virginia,Gilmer County,6.0,54021,Gilmer County | WV
West Virginia,Grant County,5.7,54023,Grant County | WV
West Virginia,Greenbrier County,6.6,54025,Greenbrier County | WV
West Virginia,Hampshire County,5.4,54027,Hampshire County | WV
West Virginia,Hancock County,5.7,54029,Hancock County | WV
West Virginia,Hardy County,5.6,54031,Hardy County | WV
West Virginia,Harrison County,6.6,54033,Harrison County | WV
West Virginia,Jackson County,4.6,54035,Jackson County | WV
West Virginia,Jefferson County,7.3,54037,Jefferson County | WV
West Virginia,Kanawha County,5.0,54039,Kanawha County | WV
West Virginia,Lewis County,6.4,54041,Lewis County | WV
West Virginia,Lincoln County,3.8,54043,Lincoln County | WV
West Virginia,Logan County,3.8,54045,Logan County | WV
West Virginia,Marion County,5.8,54049,Marion County | WV
West Virginia,Marshall County,5.7,54051,Marshall County | WV
West Virginia,Mason County,4.7,54053,Mason County | WV
West Virginia,McDowell County,3.5,54047,Mcdowell County | WV
West Virginia,Mercer County,4.5,54055,Mercer County | WV
West Virginia,Mineral County,6.5,54057,Mineral County | WV
West Virginia,Mingo County,4.2,54059,Mingo County | WV
West Virginia,Monongalia County,6.8,54061,Monongalia County | WV
West Virginia,Monroe County,6.0,54063,Monroe County | WV
West Virginia,Morgan County,5.7,54065,Morgan County | WV
West Virginia,Nicholas County,5.1,54067,Nicholas County | WV
West Virginia,Ohio County,7.1,54069,Ohio County | WV
West Virginia,Pendleton County,5.8,54071,Pendleton County | WV
West Virginia,Pleasants County,5.2,54073,Pleasants County | WV
West Virginia,Pocahontas County,5.2,54075,Pocahontas County | WV
West Virginia,Preston County,5.9,54077,Preston County | WV
West Virginia,Putnam County,5.1,54079,Putnam County | WV
West Virginia,Raleigh County,4.2,54081,Raleigh County | WV
West Virginia,Randolph County,5.6,54083,Randolph County | WV
West Virginia,Ritchie County,4.9,54085,Ritchie County | WV
West Virginia,Roane County,4.7,54087,Roane County | WV
West Virginia,Summers County,4.3,54089,Summers County | WV
West Virginia,Taylor County,6.1,54091,Taylor County | WV
West Virginia,Tucker County,5.9,54093,Tucker County | WV
West Virginia,Tyler County,4.6,54095,Tyler County | WV
West Virginia,Upshur County,6.0,54097,Upshur County | WV
West Virginia,Wayne County,4.7,54099,Wayne County | WV
West Virginia,Webster County,3.9,54101,Webster County | WV
West Virginia,Wetzel County,5.0,54103,Wetzel County | WV
West Virginia,Wirt County,4.7,54105,Wirt County | WV
West Virginia,Wood County,5.2,54107,Wood County | WV
West Virginia,Wyoming County,4.4,54109,Wyoming County | WV
Wisconsin,Adams County,14.7,55001,Adams County | WI
Wisconsin,Ashland County,16.3,55003,Ashland County | WI
Wisconsin,Barron County,11.1,55005,Barron County | WI
Wisconsin,Bayfield County,16.5,55007,Bayfield County | WI
Wisconsin,Brown County,13.0,55009,Brown County | WI
Wisconsin,Buffalo County,13.2,55011,Buffalo County | WI
Wisconsin,Burnett County,15.1,55013,Burnett County | WI
Wisconsin,Calumet County,12.7,55015,Calumet County | WI
Wisconsin,Chippewa County,14.2,55017,Chippewa County | WI
Wisconsin,Clark County,11.0,55019,Clark County | WI
Wisconsin,Columbia County,10.9,55021,Columbia County | WI
Wisconsin,Crawford County,14.8,55023,Crawford County | WI
Wisconsin,Dane County,10.9,55025,Dane County | WI
Wisconsin,Dodge County,10.5,55027,Dodge County | WI
Wisconsin,Door County,14.2,55029,Door County | WI
Wisconsin,Douglas County,16.0,55031,Douglas County | WI
Wisconsin,Dunn County,12.2,55033,Dunn County | WI
Wisconsin,Eau Claire County,11.4,55035,Eau Claire County | WI
Wisconsin,Florence County,11.6,55037,Florence County | WI
Wisconsin,Fond du Lac County,11.9,55039,Fond Du Lac County | WI
Wisconsin,Forest County,12.8,55041,Forest County | WI
Wisconsin,Grant County,14.6,55043,Grant County | WI
Wisconsin,Green County,11.6,55045,Green County | WI
Wisconsin,Green Lake County,11.6,55047,Green Lake County | WI
Wisconsin,Iowa County,12.3,55049,Iowa County | WI
Wisconsin,Iron County,14.2,55051,Iron County | WI
Wisconsin,Jackson County,10.6,55053,Jackson County | WI
Wisconsin,Jefferson County,10.3,55055,Jefferson County | WI
Wisconsin,Juneau County,13.1,55057,Juneau County | WI
Wisconsin,Kenosha County,12.0,55059,Kenosha County | WI
Wisconsin,Kewaunee County,15.2,55061,Kewaunee County | WI
Wisconsin,La Crosse County,13.8,55063,La Crosse County | WI
Wisconsin,Lafayette County,14.7,55065,Lafayette County | WI
Wisconsin,Langlade County,14.7,55067,Langlade County | WI
Wisconsin,Lincoln County,12.7,55069,Lincoln County | WI
Wisconsin,Manitowoc County,14.4,55071,Manitowoc County | WI
Wisconsin,Marathon County,14.1,55073,Marathon County | WI
Wisconsin,Marinette County,16.2,55075,Marinette County | WI
Wisconsin,Marquette County,10.6,55077,Marquette County | WI
Wisconsin,Menominee County,15.3,55078,Menominee County | WI
Wisconsin,Milwaukee County,10.2,55079,Milwaukee County | WI
Wisconsin,Monroe County,12.0,55081,Monroe County | WI
Wisconsin,Oconto County,12.9,55083,Oconto County | WI
Wisconsin,Oneida County,16.9,55085,Oneida County | WI
Wisconsin,Outagamie County,12.8,55087,Outagamie County | WI
Wisconsin,Ozaukee County,12.5,55089,Ozaukee County | WI
Wisconsin,Pepin County,14.9,55091,Pepin County | WI
Wisconsin,Pierce County,13.0,55093,Pierce County | WI
Wisconsin,Polk County,12.2,55095,Polk County | WI
Wisconsin,Portage County,16.2,55097,Portage County | WI
Wisconsin,Price County,13.6,55099,Price County | WI
Wisconsin,Racine County,10.9,55101,Racine County | WI
Wisconsin,Richland County,11.8,55103,Richland County | WI
Wisconsin,Rock County,10.8,55105,Rock County | WI
Wisconsin,Rusk County,11.1,55107,Rusk County | WI
Wisconsin,Sauk County,11.3,55111,Sauk County | WI
Wisconsin,Sawyer County,14.7,55113,Sawyer County | WI
Wisconsin,Shawano County,11.7,55115,Shawano County | WI
Wisconsin,Sheboygan County,11.3,55117,Sheboygan County | WI
Wisconsin,St. Croix County,11.1,55109,St. Croix County | WI
Wisconsin,Taylor County,13.4,55119,Taylor County | WI
Wisconsin,Trempealeau County,14.3,55121,Trempealeau County | WI
Wisconsin,Vernon County,10.1,55123,Vernon County | WI
Wisconsin,Vilas County,17.2,55125,Vilas County | WI
Wisconsin,Walworth County,11.5,55127,Walworth County | WI
Wisconsin,Washburn County,16.3,55129,Washburn County | WI
Wisconsin,Washington County,12.0,55131,Washington County | WI
Wisconsin,Waukesha County,11.9,55133,Waukesha County | WI
Wisconsin,Waupaca County,10.9,55135,Waupaca County | WI
Wisconsin,Waushara County,13.0,55137,Waushara County | WI
Wisconsin,Winnebago County,12.5,55139,Winnebago County | WI
Wisconsin,Wood County,14.1,55141,Wood County | WI
Wyoming,Albany County,8.7,56001,Albany County | WY
Wyoming,Big Horn County,7.9,56003,Big Horn County | WY
Wyoming,Campbell County,10.3,56005,Campbell County | WY
Wyoming,Carbon County,11.6,56007,Carbon County | WY
Wyoming,Converse County,10.2,56009,Converse County | WY
Wyoming,Crook County,15.4,56011,Crook County | WY
Wyoming,Fremont County,9.1,56013,Fremont County | WY
Wyoming,Goshen County,9.3,56015,Goshen County | WY
Wyoming,Hot Springs County,10.5,56017,Hot Springs County | WY
Wyoming,Johnson County,10.5,56019,Johnson County | WY
Wyoming,Laramie County,8.4,56021,Laramie County | WY
Wyoming,Lincoln County,7.2,56023,Lincoln County | WY
Wyoming,Natrona County,9.3,56025,Natrona County | WY
Wyoming,Niobrara County,8.2,56027,Niobrara County | WY
Wyoming,Park County,8.6,56029,Park County | WY
Wyoming,Platte County,9.9,56031,Platte County | WY
Wyoming,Sheridan County,8.9,56033,Sheridan County | WY
Wyoming,Sublette County,12.1,56035,Sublette County | WY
Wyoming,Sweetwater County,8.8,56037,Sweetwater County | WY
Wyoming,Teton County,12.9,56039,Teton County | WY
Wyoming,Uinta County,6.6,56041,Uinta County | WY
Wyoming,Washakie County,8.7,56043,Washakie County | WY
Wyoming,Weston County,11.3,56045,Weston County | WY
